"t","j.NH3","j.CO2","e.NH3","e.CO2","e.NH3.rel","e.CO2.rel","p.CO2.s","p.NH3.s","id","treated","film","mtc","dur","j.NH3.gm2h","time.h","time.d","condition","env","mtc.nm","film.nm"
13091,7.33708701049796e-05,-6.7173441930496e-07,1.80102573827321,-0.0104659227181401,0.127732321863348,NA,1.49106551480293e-06,0.000170473104618505,"11 treated",1,0.01,0.01,18000,3.69789185329097,3.63638888888889,0.151516203703704,"Treated (pH 12)","11","Uncovered (0.01 m/s)","Moderate mixing
1 cm"
13273,7.28724886412619e-05,-6.6928802309828e-07,1.81432042573442,-0.0105878334742329,0.128675207498895,NA,1.50020282804906e-06,0.000169315143219346,"11 treated",1,0.01,0.01,18000,3.6727734275196,3.68694444444444,0.153622685185185,"Treated (pH 12)","11","Uncovered (0.01 m/s)","Moderate mixing
1 cm"
13455,7.23847604700847e-05,-6.66868092677272e-07,1.82752547141831,-0.0107093018380056,0.129611735561582,NA,1.5092412913324e-06,0.000168181934148341,"11 treated",1,0.01,0.01,18000,3.64819192769227,3.7375,0.155729166666667,"Treated (pH 12)","11","Uncovered (0.01 m/s)","Moderate mixing
1 cm"
13636,7.19073870928605e-05,-6.64474358784006e-07,1.8406427857924,-0.0108303325719135,0.13054204154556,NA,1.5181819103339e-06,0.000167072783860752,"11 treated",1,0.01,0.01,18000,3.62413230948017,3.78777777777778,0.157824074074074,"Treated (pH 12)","11","Uncovered (0.01 m/s)","Moderate mixing
1 cm"
13818,7.14400430329135e-05,-6.62106308201628e-07,1.85367422114246,-0.0109509304105586,0.131466256818614,NA,1.52702660192342e-06,0.000165986936129763,"11 treated",1,0.01,0.01,18000,3.60057816885884,3.83833333333333,0.159930555555556,"Treated (pH 12)","11","Uncovered (0.01 m/s)","Moderate mixing
1 cm"
14000,7.09824302694692e-05,-6.59763470059861e-07,1.8666215739554,-0.0110711000023684,0.132384508791163,NA,1.53577712480596e-06,0.000164923698520807,"11 treated",1,0.01,0.01,18000,3.57751448558125,3.88888888888889,0.162037037037037,"Treated (pH 12)","11","Uncovered (0.01 m/s)","Moderate mixing
1 cm"
14182,7.05342634600767e-05,-6.57445287093789e-07,1.87948658747769,-0.011190845892429,0.133296921097708,NA,1.5444355603713e-06,0.000163882408056692,"11 treated",1,0.01,0.01,18000,3.55492687838786,3.93944444444444,0.164143518518519,"Treated (pH 12)","11","Uncovered (0.01 m/s)","Moderate mixing
1 cm"
14364,7.00952720413893e-05,-6.5515188657427e-07,1.89227095427623,-0.0113101725598881,0.134203613778456,NA,1.55300143326157e-06,0.000162862436098646,"11 treated",1,0.01,0.01,18000,3.53280171088602,3.99,0.16625,"Treated (pH 12)","11","Uncovered (0.01 m/s)","Moderate mixing
1 cm"
14545,6.96651923656526e-05,-6.52882370397206e-07,1.90497631849598,-0.0114290844312563,0.135104703439431,NA,1.56147809790419e-06,0.000161863170075888,"11 treated",1,0.01,0.01,18000,3.51112569522889,4.04027777777778,0.168344907407407,"Treated (pH 12)","11","Uncovered (0.01 m/s)","Moderate mixing
1 cm"
14727,6.92437787420195e-05,-6.50636964525075e-07,1.91760427789677,-0.0115475858578975,0.136000303396934,NA,1.56986471032712e-06,0.000160884039139503,"11 treated",1,0.01,0.01,18000,3.48988644859778,4.09083333333333,0.170451388888889,"Treated (pH 12)","11","Uncovered (0.01 m/s)","Moderate mixing
1 cm"
14909,6.88307898212423e-05,-6.48414788867381e-07,1.93015638590282,-0.01166568112194,0.136890523822895,NA,1.57816455767679e-06,0.000159924482528041,"11 treated",1,0.01,0.01,18000,3.46907180699061,4.14138888888889,0.17255787037037,"Treated (pH 12)","11","Uncovered (0.01 m/s)","Moderate mixing
1 cm"
15091,6.8425997601472e-05,-6.4621570312485e-07,1.94263415355749,-0.0117833744635618,0.13777547188351,NA,1.58637816397235e-06,0.000158983970491985,"11 treated",1,0.01,0.01,18000,3.44867027911419,4.19194444444444,0.174664351851852,"Treated (pH 12)","11","Uncovered (0.01 m/s)","Moderate mixing
1 cm"
15273,6.80291844039933e-05,-6.44039570172981e-07,1.95503905123451,-0.0119006700635964,0.138655251860603,NA,1.59450604137509e-06,0.000158061997267039,"11 treated",1,0.01,0.01,18000,3.42867089396126,4.2425,0.176770833333333,"Treated (pH 12)","11","Uncovered (0.01 m/s)","Moderate mixing
1 cm"
15455,6.76401388904439e-05,-6.41885597697613e-07,1.96737251025206,-0.0120175720124962,0.139529965266104,NA,1.60255114918602e-06,0.000157158071820362,"11 treated",1,0.01,0.01,18000,3.40906300007837,4.29305555555556,0.178877314814815,"Treated (pH 12)","11","Uncovered (0.01 m/s)","Moderate mixing
1 cm"
15636,6.72586606283727e-05,-6.39753932180586e-07,1.97963592463702,-0.0121340843687676,0.140399710967165,NA,1.61051294029404e-06,0.000156271728458389,"11 treated",1,0.01,0.01,18000,3.38983649566998,4.34333333333333,0.180972222222222,"Treated (pH 12)","11","Uncovered (0.01 m/s)","Moderate mixing
1 cm"
15818,6.68845559447063e-05,-6.37644274398691e-07,1.99183065255988,-0.0122502111591984,0.141264585287935,NA,1.61839253230071e-06,0.000155402517192587,"11 treated",1,0.01,0.01,18000,3.3709816196132,4.39388888888889,0.183078703703704,"Treated (pH 12)","11","Uncovered (0.01 m/s)","Moderate mixing
1 cm"
16000,6.65176399142454e-05,-6.35556356140002e-07,2.00395801763489,-0.012365956338158,0.142124682101765,NA,1.62619092698014e-06,0.00015455000835962,"11 treated",1,0.01,0.01,18000,3.35248905167797,4.44444444444444,0.185185185185185,"Treated (pH 12)","11","Uncovered (0.01 m/s)","Moderate mixing
1 cm"
16182,6.6157731656693e-05,-6.33489399853838e-07,2.01601931030541,-0.0124813237866874,0.142980092929462,NA,1.63391102849157e-06,0.000153713781694256,"11 treated",1,0.01,0.01,18000,3.33434967549733,4.495,0.187291666666667,"Treated (pH 12)","11","Uncovered (0.01 m/s)","Moderate mixing
1 cm"
16364,6.58046600144333e-05,-6.31443410518077e-07,2.02801578919593,-0.0125963173446735,0.143830907035173,NA,1.64155281824256e-06,0.000152893439521365,"11 treated",1,0.01,0.01,18000,3.31655486472744,4.54555555555556,0.189398148148148,"Treated (pH 12)","11","Uncovered (0.01 m/s)","Moderate mixing
1 cm"
16545,6.54582599271649e-05,-6.29418270060441e-07,2.03994868228438,-0.0127109408197157,0.14467721150953,NA,1.64911673723422e-06,0.00015208859833259,"11 treated",1,0.01,0.01,18000,3.29909630032911,4.59583333333333,0.191493055555556,"Treated (pH 12)","11","Uncovered (0.01 m/s)","Moderate mixing
1 cm"
16727,6.51183712743352e-05,-6.27413530020802e-07,2.05181918797052,-0.0128251979695051,0.145519091345427,NA,1.65660446046941e-06,0.0001512988860968,"11 treated",1,0.01,0.01,18000,3.2819659122265,4.64638888888889,0.193599537037037,"Treated (pH 12)","11","Uncovered (0.01 m/s)","Moderate mixing
1 cm"
16909,6.47848419380392e-05,-6.25429198138175e-07,2.06362847613968,-0.0129390924869313,0.146356629513453,NA,1.66401595904283e-06,0.000150523949376568,"11 treated",1,0.01,0.01,18000,3.26515603367717,4.69694444444444,0.195706018518519,"Treated (pH 12)","11","Uncovered (0.01 m/s)","Moderate mixing
1 cm"
17091,6.44575230852456e-05,-6.2346494782611e-07,2.07537768923748,-0.0130526280144068,0.147189907038119,NA,1.67135245275801e-06,0.000149763442366687,"11 treated",1,0.01,0.01,18000,3.24865916349638,4.7475,0.1978125,"Treated (pH 12)","11","Uncovered (0.01 m/s)","Moderate mixing
1 cm"
17273,6.41362693352948e-05,-6.21520125437346e-07,2.08706794325872,-0.0131658081638761,0.148019003067994,NA,1.67861638299371e-06,0.000149017027283343,"11 treated",1,0.01,0.01,18000,3.23246797449886,4.79805555555556,0.199918981481481,"Treated (pH 12)","11","Uncovered (0.01 m/s)","Moderate mixing
1 cm"
17455,6.38209446861485e-05,-6.19594932511733e-07,2.09870032860636,-0.0132786365039692,0.148843994936621,NA,1.68580699699668e-06,0.000148284388133421,"11 treated",1,0.01,0.01,18000,3.21657561218189,4.84861111111111,0.202025462962963,"Treated (pH 12)","11","Uncovered (0.01 m/s)","Moderate mixing
1 cm"
17636,6.35114155587642e-05,-6.17689228968399e-07,2.11027591099742,-0.0133911165734162,0.149664958226767,NA,1.6929248179703e-06,0.000147565214553504,"11 treated",1,0.01,0.01,18000,3.20097534416172,4.89888888888889,0.20412037037037,"Treated (pH 12)","11","Uncovered (0.01 m/s)","Moderate mixing
1 cm"
17818,6.3207551102469e-05,-6.15802301382371e-07,2.12179573223239,-0.0135032518564913,0.150481966824992,NA,1.69997251056368e-06,0.000146859202519385,"11 treated",1,0.01,0.01,18000,3.18566057556444,4.94944444444444,0.206226851851852,"Treated (pH 12)","11","Uncovered (0.01 m/s)","Moderate mixing
1 cm"
18000,6.2909227956832e-05,-6.13934297668361e-07,2.13326081101991,-0.0136150457933581,0.151295092980135,NA,1.70694952231396e-06,0.000146166065410018,"11 treated",1,0.01,0.01,18000,3.17062508902433,5,0.208333333333333,"Treated (pH 12)","11","Uncovered (0.01 m/s)","Moderate mixing
1 cm"
0,5.62597462285281e-06,0.0755290249367825,0,0,0,0,0.282105631018513,1.30716367284508e-05,"12 untreated",0,0.01,0.01,12960000,0.283549120991781,0,0,"Untreated (pH 7.5)","12","Uncovered (0.01 m/s)","Moderate mixing
1 cm"
130909.090909091,8.96809799314292e-06,1.0424424110747e-05,1.24333063553127,1.48699719654826,0.0881794776972528,0.00198266292873101,4.2935323824607e-05,2.08368730700155e-05,"12 untreated",0,0.01,0.01,12960000,0.451992138854403,36.3636363636364,1.51515151515152,"Untreated (pH 7.5)","12","Uncovered (0.01 m/s)","Moderate mixing
1 cm"
261818.181818182,8.91638647657009e-06,1.03666781492854e-05,2.41242312121335,2.84637037798848,0.171093838383926,0.00379516050398463,4.27196421058678e-05,2.07167242594305e-05,"12 untreated",0,0.01,0.01,12960000,0.449385878419132,72.7272727272727,3.03030303030303,"Untreated (pH 7.5)","12","Uncovered (0.01 m/s)","Moderate mixing
1 cm"
392727.272727273,8.90588072814896e-06,1.03493662306958e-05,3.57894967621678,4.20230803692311,0.253826218171403,0.00560307738256415,4.26549819242454e-05,2.06923147417687e-05,"12 untreated",0,0.01,0.01,12960000,0.448856388698708,109.090909090909,4.54545454545454,"Untreated (pH 7.5)","12","Uncovered (0.01 m/s)","Moderate mixing
1 cm"
523636.363636364,8.89597674105441e-06,1.0332679467819e-05,4.74387070176726,5.55555080334796,0.336444730621792,0.0074074010711306,4.25926567051935e-05,2.06693033828235e-05,"12 untreated",0,0.01,0.01,12960000,0.448357227749142,145.454545454545,6.06060606060606,"Untreated (pH 7.5)","12","Uncovered (0.01 m/s)","Moderate mixing
1 cm"
654545.454545455,8.88608960175501e-06,1.03160476449712e-05,5.90714056019146,6.90601524861336,0.418946139020671,0.00920802033148447,4.25305366876757e-05,2.0646331168786e-05,"12 untreated",0,0.01,0.01,12960000,0.447858915928453,181.818181818182,7.57575757575758,"Untreated (pH 7.5)","12","Uncovered (0.01 m/s)","Moderate mixing
1 cm"
785454.545454545,8.87619471984674e-06,1.02994373149058e-05,7.06907612125474,8.25423999200825,0.501352916401045,0.0110056533226777,4.2468496945906e-05,2.06233409652308e-05,"12 untreated",0,0.01,0.01,12960000,0.447360213880276,218.181818181818,9.09090909090909,"Untreated (pH 7.5)","12","Uncovered (0.01 m/s)","Moderate mixing
1 cm"
916363.636363636,8.86639292114033e-06,1.028282268824e-05,8.23040071130094,9.60144234059385,0.583716362503613,0.0128019231207918,4.24064411562923e-05,2.06005670352783e-05,"12 untreated",0,0.01,0.01,12960000,0.446866203225473,254.545454545455,10.6060606060606,"Untreated (pH 7.5)","12","Uncovered (0.01 m/s)","Moderate mixing
1 cm"
1047272.72727273,8.85648693757718e-06,1.02662839813537e-05,9.39043173334721,10.9464763917781,0.665988066194838,0.0145953018557041,4.23446689277819e-05,2.05775510376502e-05,"12 untreated",0,0.01,0.01,12960000,0.44636694165389,290.909090909091,12.1212121212121,"Untreated (pH 7.5)","12","Uncovered (0.01 m/s)","Moderate mixing
1 cm"
1178181.81818182,8.84654562782238e-06,1.02497783566752e-05,10.5492095432865,12.2894120085253,0.748170889594784,0.0163858826780338,4.22830202616344e-05,2.05544529615956e-05,"12 untreated",0,0.01,0.01,12960000,0.445865899642248,327.272727272727,13.6363636363636,"Untreated (pH 7.5)","12","Uncovered (0.01 m/s)","Moderate mixing
1 cm"
